date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:11	32083/32083	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:14:32%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product.html)
14:08:11	352766/352766	---MCZ	200	added ('OK')	application/javascript	etag:%225ce44194-561fe%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/s7.addthis.com/js/300/addthis_widget.js	(from https://portotheme.com/html/porto_ecommerce/demo-9/product.html)
14:08:12	69364/69364	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Sep%202018%2001:14:14%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/zoom/product-4-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/zoom/product-4-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product.html)
14:08:13	88014/88014	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/blog.html)
14:08:13	10372/10372	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/widget/post-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/widget/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/blog.html)
14:08:14	83964/83964	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/blog.html)
14:08:14	14348/14348	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/widget/post-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/widget/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/blog.html)
14:08:14	2994/2994	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/js/map.js	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/js/map.js	(from https://portotheme.com/html/porto_ecommerce/demo-9/contact.html)
14:08:16	88463/88463	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:48%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-list.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category.html)
14:08:16	33601/33601	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/banners/banner-fashion.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/banners/banner-fashion.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/category.html)
14:08:16	97284/97284	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/post-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/blog.html)
14:08:17	19739/19739	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2013:11:14%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-6.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-6.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/category.html)
14:08:18	22056/22056	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/js/nouislider.min.js	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/js/nouislider.min.js	(from https://portotheme.com/html/porto_ecommerce/demo-9/category.html)
14:08:19	24351/24351	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Sep%202018%2001:45:42%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-12.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/product-12.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/category.html)
14:08:19	1872/1872	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/icon-play.png	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/icon-play.png	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-full-width.html)
14:08:20	11990/11990	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/product-img.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/product-img.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-sidebar-left.html)
14:08:20	39509/39509	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-4.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-full-width.html)
14:08:21	27848/27848	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/body-shape.png	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/body-shape.png	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-sticky-tab.html)
14:08:22	61621/61621	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-extended-layout.html)
14:08:24	63269/63269	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-extended-layout.html)
14:08:24	7279/7279	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:24	58163/58163	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Sep%202018%2005:18:22%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/single/extended/bg-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/product-extended-layout.html)
14:08:24	67599/67599	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/page-header-bg.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/page-header-bg.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:25	5967/5967	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:25	7184/7184	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:25	6600/6600	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-4.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/team/member-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:26	2892/2892	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/author.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/author.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/single.html)
14:08:26	29820/29820	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/single.html)
14:08:27	29488/29488	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/single.html)
14:08:27	35336/35336	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/blog/related/post-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/single.html)
14:08:27	79349/79349	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/half-bg.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/half-bg.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/about.html)
14:08:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:29%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1.80.delayed	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:30	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:30%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1.81.delayed	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:31%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:31	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:32%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-1-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:32%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:33	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:33%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:34%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:34	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:34%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-2-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:35%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:35	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:36%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:36%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:37	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:37%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-3-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:38%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:38	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:38%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:39%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:39	26445/26445	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jun%202019%2008:08:40%20GMT	https://www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4-big.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/www.portotheme.com/html/porto_ecommerce/demo-9/ajax/assets/images/products/zoom/product-4-big.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:40%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/ajax/cart.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/ajax/cart.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/ajax/product-quick-view.html)
14:08:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:41%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:42%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:42%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:43%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:43%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:44%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:44%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:45%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:46%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
14:08:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Jun%202019%2008:08:46%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/prorduct.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/category-list.html)
